order_id,user_id,product_id,product_name,category_id,category_name,quantity,price,created_at,channel
O000905,U000140,P000061,悦活家居日用旗舰款,C04,家居日用,1,157.00,2026-03-24 18:03:00,jd
O000905,U000140,P000050,臻选生鲜套装,C09,生鲜,1,108.00,2026-03-24 18:03:00,jd
O000905,U000140,P000141,云感数码配件旗舰款,C05,数码配件,1,220.00,2026-03-24 18:03:00,jd
O000906,U000157,P000171,云感生鲜旗舰款,C09,生鲜,1,30.00,2026-03-24 14:44:00,jd
O000906,U000157,P000127,悦活食品饮料便携装,C02,食品饮料,4,39.00,2026-03-24 14:44:00,jd
O000907,U000031,P000057,云感数码配件便携装,C05,数码配件,1,79.00,2026-03-24 14:47:00,jd
O000907,U000031,P000160,原野旅行用品套装,C10,旅行用品,1,231.00,2026-03-24 14:47:00,jd
O000908,U000027,P000168,轻氧服饰升级版,C03,服饰,1,368.00,2026-03-24 16:44:00,wechat
O000909,U000584,P000026,臻选生鲜旗舰款,C09,生鲜,3,88.00,2026-03-24 19:01:00,taobao
O000909,U000584,P000020,臻选数码配件套装,C05,数码配件,1,252.00,2026-03-24 19:01:00,taobao
O000910,U000700,P000068,臻选旅行用品升级版,C10,旅行用品,1,202.00,2026-03-24 09:00:00,wechat
O000910,U000700,P000126,轻氧旅行用品旗舰款,C10,旅行用品,1,248.00,2026-03-24 09:00:00,wechat
O000911,U000359,P000061,悦活家居日用旗舰款,C04,家居日用,1,157.00,2026-03-24 17:37:00,jd
O000911,U000359,P000128,臻选旅行用品升级版,C10,旅行用品,1,514.00,2026-03-24 17:37:00,jd
O000912,U000426,P000098,臻选家居日用升级版,C04,家居日用,4,90.00,2026-03-24 20:33:00,taobao
O000912,U000426,P000052,原野数码配件便携装,C05,数码配件,1,173.00,2026-03-24 20:33:00,taobao
O000912,U000426,P000063,云感母婴用品升级版,C06,母婴用品,4,165.00,2026-03-24 20:33:00,taobao
O000912,U000426,P000110,臻选美妆个护套装,C01,美妆个护,1,81.00,2026-03-24 20:33:00,taobao
O000913,U000740,P000015,云感母婴用品套装,C06,母婴用品,1,128.00,2026-03-24 08:56:00,douyin
O000913,U000740,P000044,臻选食品饮料日常款,C02,食品饮料,1,28.00,2026-03-24 08:56:00,douyin
O000914,U000262,P000154,原野生鲜日常款,C09,生鲜,1,103.00,2026-03-25 14:37:00,jd
O000914,U000262,P000017,轻盈食品饮料便携装,C02,食品饮料,1,71.00,2026-03-25 14:37:00,jd
O000915,U000662,P000132,轻氧家居日用便携装,C04,家居日用,1,91.00,2026-03-25 22:01:00,jd
O000915,U000662,P000026,臻选生鲜旗舰款,C09,生鲜,1,88.00,2026-03-25 22:01:00,jd
O000915,U000662,P000098,臻选家居日用升级版,C04,家居日用,2,90.00,2026-03-25 22:01:00,jd
O000915,U000662,P000143,轻盈美妆个护升级版,C01,美妆个护,1,53.00,2026-03-25 22:01:00,jd
O000916,U000387,P000107,轻盈运动户外便携装,C07,运动户外,1,176.00,2026-03-25 10:07:00,jd
O000916,U000387,P000071,轻盈宠物用品旗舰款,C08,宠物用品,4,144.00,2026-03-25 10:07:00,jd
O000917,U000606,P000100,原野运动户外套装,C07,运动户外,1,235.00,2026-03-25 21:35:00,taobao
O000918,U000823,P000020,臻选数码配件套装,C05,数码配件,1,252.00,2026-03-25 09:23:00,taobao
O000918,U000823,P000026,臻选生鲜旗舰款,C09,生鲜,2,88.00,2026-03-25 09:23:00,taobao
O000918,U000823,P000151,悦活美妆个护旗舰款,C01,美妆个护,1,38.00,2026-03-25 09:23:00,taobao
O000919,U000639,P000074,臻选美妆个护日常款,C01,美妆个护,1,71.00,2026-03-25 19:33:00,offline
O000920,U000285,P000166,原野服饰旗舰款,C03,服饰,3,378.00,2026-03-25 18:33:00,taobao
O000920,U000285,P000073,悦活家居日用升级版,C04,家居日用,1,147.00,2026-03-25 18:33:00,taobao
O000920,U000285,P000144,轻氧美妆个护日常款,C01,美妆个护,1,118.00,2026-03-25 18:33:00,taobao
O000920,U000285,P000160,原野旅行用品套装,C10,旅行用品,1,231.00,2026-03-25 18:33:00,taobao
O000921,U000298,P000138,轻氧数码配件升级版,C05,数码配件,4,150.00,2026-03-25 23:32:00,douyin
O000921,U000298,P000072,轻氧美妆个护便携装,C01,美妆个护,1,122.00,2026-03-25 23:32:00,douyin
O000921,U000298,P000137,轻盈数码配件便携装,C05,数码配件,1,216.00,2026-03-25 23:32:00,douyin
O000922,U000886,P000044,臻选食品饮料日常款,C02,食品饮料,1,28.00,2026-03-25 17:01:00,douyin
O000922,U000886,P000036,轻氧食品饮料旗舰款,C02,食品饮料,1,73.00,2026-03-25 17:01:00,douyin
O000922,U000886,P000042,轻氧美妆个护便携装,C01,美妆个护,2,69.00,2026-03-25 17:01:00,douyin
O000923,U000063,P000126,轻氧旅行用品旗舰款,C10,旅行用品,1,248.00,2026-03-25 08:46:00,wechat
O000923,U000063,P000069,云感运动户外日常款,C07,运动户外,1,268.00,2026-03-25 08:46:00,wechat
O000924,U000750,P000065,轻盈生鲜套装,C09,生鲜,1,41.00,2026-03-25 20:43:00,wechat
O000924,U000750,P000005,轻盈数码配件套装,C05,数码配件,1,256.00,2026-03-25 20:43:00,wechat
O000924,U000750,P000075,云感母婴用品套装,C06,母婴用品,1,82.00,2026-03-25 20:43:00,wechat
O000924,U000750,P000015,云感母婴用品套装,C06,母婴用品,1,128.00,2026-03-25 20:43:00,wechat
O000925,U000344,P000120,轻氧宠物用品套装,C08,宠物用品,1,58.00,2026-03-26 15:44:00,offline
O000925,U000344,P000150,轻氧母婴用品套装,C06,母婴用品,1,76.00,2026-03-26 15:44:00,offline
O000925,U000344,P000042,轻氧美妆个护便携装,C01,美妆个护,1,69.00,2026-03-26 15:44:00,offline
O000925,U000344,P000020,臻选数码配件套装,C05,数码配件,1,252.00,2026-03-26 15:44:00,offline
O000926,U000617,P000045,云感食品饮料套装,C02,食品饮料,1,67.00,2026-03-26 20:57:00,taobao
O000926,U000617,P000157,悦活旅行用品便携装,C10,旅行用品,2,436.00,2026-03-26 20:57:00,taobao
O000926,U000617,P000079,悦活服饰日常款,C03,服饰,2,452.00,2026-03-26 20:57:00,taobao
O000926,U000617,P000153,云感美妆个护升级版,C01,美妆个护,1,48.00,2026-03-26 20:57:00,taobao
O000927,U000192,P000150,轻氧母婴用品套装,C06,母婴用品,1,76.00,2026-03-26 19:01:00,search
O000927,U000192,P000079,悦活服饰日常款,C03,服饰,1,452.00,2026-03-26 19:01:00,search
O000927,U000192,P000153,云感美妆个护升级版,C01,美妆个护,3,48.00,2026-03-26 19:01:00,search
O000928,U000652,P000170,臻选生鲜套装,C09,生鲜,1,77.00,2026-03-26 16:51:00,search
O000928,U000652,P000013,悦活食品饮料升级版,C02,食品饮料,1,91.00,2026-03-26 16:51:00,search
O000929,U000807,P000040,原野数码配件套装,C05,数码配件,1,162.00,2026-03-26 09:00:00,search
O000929,U000807,P000150,轻氧母婴用品套装,C06,母婴用品,1,76.00,2026-03-26 09:00:00,search
O000930,U000348,P000096,轻氧数码配件旗舰款,C05,数码配件,1,88.00,2026-03-26 09:31:00,wechat
O000930,U000348,P000020,臻选数码配件套装,C05,数码配件,1,252.00,2026-03-26 09:31:00,wechat
O000930,U000348,P000076,原野美妆个护旗舰款,C01,美妆个护,1,77.00,2026-03-26 09:31:00,wechat
O000931,U000732,P000024,轻氧食品饮料日常款,C02,食品饮料,1,55.00,2026-03-26 08:23:00,douyin
O000932,U000794,P000077,轻盈服饰便携装,C03,服饰,1,279.00,2026-03-26 13:13:00,taobao
O000933,U000301,P000134,臻选数码配件日常款,C05,数码配件,1,120.00,2026-03-26 08:43:00,offline
O000933,U000301,P000167,轻盈美妆个护便携装,C01,美妆个护,1,119.00,2026-03-26 08:43:00,offline
O000934,U000361,P000134,臻选数码配件日常款,C05,数码配件,1,120.00,2026-03-26 13:39:00,douyin
O000934,U000361,P000141,云感数码配件旗舰款,C05,数码配件,1,220.00,2026-03-26 13:39:00,douyin
O000934,U000361,P000007,悦活服饰便携装,C03,服饰,1,344.00,2026-03-26 13:39:00,douyin
O000934,U000361,P000127,悦活食品饮料便携装,C02,食品饮料,1,39.00,2026-03-26 13:39:00,douyin
O000935,U000509,P000112,原野生鲜便携装,C09,生鲜,1,113.00,2026-03-26 20:47:00,douyin
O000935,U000509,P000108,轻氧母婴用品升级版,C06,母婴用品,1,86.00,2026-03-26 20:47:00,douyin
O000936,U000884,P000124,原野食品饮料日常款,C02,食品饮料,1,60.00,2026-03-27 10:10:00,offline
O000937,U000357,P000088,原野家居日用升级版,C04,家居日用,1,89.00,2026-03-27 23:45:00,wechat
O000938,U000229,P000028,原野数码配件升级版,C05,数码配件,1,158.00,2026-03-27 15:08:00,search
O000938,U000229,P000172,原野宠物用品便携装,C08,宠物用品,1,99.00,2026-03-27 15:08:00,search
O000939,U000757,P000033,云感美妆个护升级版,C01,美妆个护,1,88.00,2026-03-27 19:43:00,wechat
O000940,U000426,P000137,轻盈数码配件便携装,C05,数码配件,1,216.00,2026-03-27 11:48:00,taobao
O000940,U000426,P000001,悦活家居日用旗舰款,C04,家居日用,1,141.00,2026-03-27 11:48:00,taobao
O000941,U000775,P000001,悦活家居日用旗舰款,C04,家居日用,1,141.00,2026-03-27 11:53:00,jd
O000941,U000775,P000144,轻氧美妆个护日常款,C01,美妆个护,1,118.00,2026-03-27 11:53:00,jd
O000941,U000775,P000159,云感旅行用品日常款,C10,旅行用品,1,514.00,2026-03-27 11:53:00,jd
O000942,U000053,P000120,轻氧宠物用品套装,C08,宠物用品,1,58.00,2026-03-27 16:36:00,jd
O000942,U000053,P000055,悦活宠物用品套装,C08,宠物用品,1,100.00,2026-03-27 16:36:00,jd
O000942,U000053,P000024,轻氧食品饮料日常款,C02,食品饮料,1,55.00,2026-03-27 16:36:00,jd
O000943,U000569,P000041,轻盈家居日用旗舰款,C04,家居日用,4,166.00,2026-03-27 10:34:00,wechat
O000943,U000569,P000043,悦活服饰升级版,C03,服饰,1,237.00,2026-03-27 10:34:00,wechat
O000943,U000569,P000051,云感宠物用品旗舰款,C08,宠物用品,1,64.00,2026-03-27 10:34:00,wechat
O000943,U000569,P000133,悦活美妆个护升级版,C01,美妆个护,1,47.00,2026-03-27 10:34:00,wechat
O000944,U000438,P000084,轻氧服饰日常款,C03,服饰,1,130.00,2026-03-27 21:50:00,wechat
O000944,U000438,P000001,悦活家居日用旗舰款,C04,家居日用,1,141.00,2026-03-27 21:50:00,wechat
O000944,U000438,P000149,轻盈家居日用日常款,C04,家居日用,3,110.00,2026-03-27 21:50:00,wechat
O000944,U000438,P000099,云感服饰日常款,C03,服饰,3,230.00,2026-03-27 21:50:00,wechat
O000945,U000879,P000092,臻选服饰便携装,C03,服饰,1,291.00,2026-03-27 22:53:00,taobao
O000946,U000803,P000046,原野食品饮料旗舰款,C02,食品饮料,1,69.00,2026-03-27 08:09:00,jd
O000946,U000803,P000129,云感服饰日常款,C03,服饰,2,307.00,2026-03-27 08:09:00,jd
O000947,U000287,P000123,云感宠物用品升级版,C08,宠物用品,3,83.00,2026-03-28 09:45:00,offline
O000947,U000287,P000123,云感宠物用品升级版,C08,宠物用品,1,83.00,2026-03-28 09:45:00,offline
O000948,U000671,P000011,轻盈旅行用品旗舰款,C10,旅行用品,1,224.00,2026-03-28 19:05:00,offline
O000948,U000671,P000035,轻盈家居日用套装,C04,家居日用,1,116.00,2026-03-28 19:05:00,offline
O000948,U000671,P000108,轻氧母婴用品升级版,C06,母婴用品,1,86.00,2026-03-28 19:05:00,offline
O000949,U000872,P000013,悦活食品饮料升级版,C02,食品饮料,1,91.00,2026-03-28 18:17:00,offline
O000949,U000872,P000073,悦活家居日用升级版,C04,家居日用,1,147.00,2026-03-28 18:17:00,offline
O000949,U000872,P000155,轻盈生鲜套装,C09,生鲜,1,106.00,2026-03-28 18:17:00,offline
O000949,U000872,P000149,轻盈家居日用日常款,C04,家居日用,1,110.00,2026-03-28 18:17:00,offline
O000950,U000797,P000172,原野宠物用品便携装,C08,宠物用品,1,99.00,2026-03-28 18:00:00,wechat
O000950,U000797,P000089,轻盈美妆个护日常款,C01,美妆个护,1,69.00,2026-03-28 18:00:00,wechat
O000950,U000797,P000100,原野运动户外套装,C07,运动户外,2,235.00,2026-03-28 18:00:00,wechat
O000950,U000797,P000011,轻盈旅行用品旗舰款,C10,旅行用品,4,224.00,2026-03-28 18:00:00,wechat
O000951,U000695,P000061,悦活家居日用旗舰款,C04,家居日用,1,157.00,2026-03-28 10:55:00,search
O000951,U000695,P000009,云感数码配件日常款,C05,数码配件,2,295.00,2026-03-28 10:55:00,search
O000951,U000695,P000004,原野旅行用品日常款,C10,旅行用品,3,271.00,2026-03-28 10:55:00,search
O000952,U000710,P000091,悦活母婴用品旗舰款,C06,母婴用品,1,87.00,2026-03-28 21:24:00,wechat
O000952,U000710,P000064,原野宠物用品日常款,C08,宠物用品,1,140.00,2026-03-28 21:24:00,wechat
O000953,U000435,P000155,轻盈生鲜套装,C09,生鲜,1,106.00,2026-03-28 11:57:00,offline
O000953,U000435,P000078,轻氧运动户外升级版,C07,运动户外,3,332.00,2026-03-28 11:57:00,offline
O000953,U000435,P000084,轻氧服饰日常款,C03,服饰,1,130.00,2026-03-28 11:57:00,offline
O000954,U000279,P000111,云感宠物用品旗舰款,C08,宠物用品,1,117.00,2026-03-28 21:57:00,jd
O000955,U000889,P000137,轻盈数码配件便携装,C05,数码配件,1,216.00,2026-03-28 21:04:00,douyin
O000956,U000082,P000142,原野母婴用品便携装,C06,母婴用品,2,161.00,2026-03-28 11:22:00,taobao
O000956,U000082,P000061,悦活家居日用旗舰款,C04,家居日用,1,157.00,2026-03-28 11:22:00,taobao
O000956,U000082,P000088,原野家居日用升级版,C04,家居日用,1,89.00,2026-03-28 11:22:00,taobao
O000957,U000237,P000054,轻氧美妆个护日常款,C01,美妆个护,1,138.00,2026-03-28 21:08:00,taobao
O000958,U000757,P000039,云感生鲜日常款,C09,生鲜,1,109.00,2026-03-29 16:33:00,jd
O000958,U000757,P000130,原野服饰套装,C03,服饰,1,194.00,2026-03-29 16:33:00,jd
O000958,U000757,P000045,云感食品饮料套装,C02,食品饮料,1,67.00,2026-03-29 16:33:00,jd
O000958,U000757,P000030,轻氧家居日用套装,C04,家居日用,1,106.00,2026-03-29 16:33:00,jd
O000959,U000570,P000162,轻氧食品饮料便携装,C02,食品饮料,4,73.00,2026-03-29 19:07:00,wechat
O000959,U000570,P000021,云感宠物用品旗舰款,C08,宠物用品,4,160.00,2026-03-29 19:07:00,wechat
O000959,U000570,P000163,悦活生鲜升级版,C09,生鲜,1,69.00,2026-03-29 19:07:00,wechat
O000960,U000860,P000028,原野数码配件升级版,C05,数码配件,1,158.00,2026-03-29 14:14:00,search
O000960,U000860,P000030,轻氧家居日用套装,C04,家居日用,1,106.00,2026-03-29 14:14:00,search
O000960,U000860,P000134,臻选数码配件日常款,C05,数码配件,3,120.00,2026-03-29 14:14:00,search
O000961,U000737,P000002,臻选服饰便携装,C03,服饰,1,332.00,2026-03-29 13:16:00,taobao
O000961,U000737,P000135,云感数码配件套装,C05,数码配件,1,182.00,2026-03-29 13:16:00,taobao
O000961,U000737,P000036,轻氧食品饮料旗舰款,C02,食品饮料,1,73.00,2026-03-29 13:16:00,taobao
O000962,U000343,P000075,云感母婴用品套装,C06,母婴用品,1,82.00,2026-03-29 23:14:00,offline
O000962,U000343,P000099,云感服饰日常款,C03,服饰,1,230.00,2026-03-29 23:14:00,offline
O000962,U000343,P000034,原野生鲜日常款,C09,生鲜,4,71.00,2026-03-29 23:14:00,offline
O000963,U000441,P000073,悦活家居日用升级版,C04,家居日用,1,147.00,2026-03-29 12:00:00,taobao
O000963,U000441,P000017,轻盈食品饮料便携装,C02,食品饮料,1,71.00,2026-03-29 12:00:00,taobao
O000964,U000135,P000112,原野生鲜便携装,C09,生鲜,1,113.00,2026-03-29 20:05:00,jd
O000964,U000135,P000134,臻选数码配件日常款,C05,数码配件,1,120.00,2026-03-29 20:05:00,jd
O000965,U000009,P000099,云感服饰日常款,C03,服饰,1,230.00,2026-03-29 16:29:00,jd
O000965,U000009,P000117,云感食品饮料便携装,C02,食品饮料,1,54.00,2026-03-29 16:29:00,jd
O000965,U000009,P000046,原野食品饮料旗舰款,C02,食品饮料,4,69.00,2026-03-29 16:29:00,jd
O000965,U000009,P000132,轻氧家居日用便携装,C04,家居日用,1,91.00,2026-03-29 16:29:00,jd
O000966,U000449,P000129,云感服饰日常款,C03,服饰,1,307.00,2026-03-29 19:22:00,jd
O000967,U000615,P000110,臻选美妆个护套装,C01,美妆个护,3,81.00,2026-03-29 22:24:00,douyin
O000967,U000615,P000039,云感生鲜日常款,C09,生鲜,3,109.00,2026-03-29 22:24:00,douyin
O000967,U000615,P000068,臻选旅行用品升级版,C10,旅行用品,1,202.00,2026-03-29 22:24:00,douyin
O000968,U000333,P000032,臻选生鲜便携装,C09,生鲜,1,71.00,2026-03-29 09:21:00,search
O000968,U000333,P000120,轻氧宠物用品套装,C08,宠物用品,1,58.00,2026-03-29 09:21:00,search
O000969,U000111,P000054,轻氧美妆个护日常款,C01,美妆个护,1,138.00,2026-03-30 08:08:00,search
O000970,U000863,P000156,轻氧母婴用品旗舰款,C06,母婴用品,3,153.00,2026-03-30 09:44:00,taobao
O000970,U000863,P000154,原野生鲜日常款,C09,生鲜,1,103.00,2026-03-30 09:44:00,taobao
O000970,U000863,P000103,悦活美妆个护升级版,C01,美妆个护,1,76.00,2026-03-30 09:44:00,taobao
O000970,U000863,P000007,悦活服饰便携装,C03,服饰,1,344.00,2026-03-30 09:44:00,taobao
O000971,U000864,P000091,悦活母婴用品旗舰款,C06,母婴用品,1,87.00,2026-03-30 09:44:00,douyin
O000971,U000864,P000022,原野母婴用品便携装,C06,母婴用品,1,190.00,2026-03-30 09:44:00,douyin
O000972,U000441,P000012,轻氧母婴用品便携装,C06,母婴用品,1,128.00,2026-03-30 12:03:00,search
O000972,U000441,P000170,臻选生鲜套装,C09,生鲜,1,77.00,2026-03-30 12:03:00,search
O000973,U000497,P000024,轻氧食品饮料日常款,C02,食品饮料,4,55.00,2026-03-30 11:18:00,search
O000973,U000497,P000134,臻选数码配件日常款,C05,数码配件,1,120.00,2026-03-30 11:18:00,search
O000974,U000528,P000168,轻氧服饰升级版,C03,服饰,1,368.00,2026-03-30 21:40:00,douyin
O000975,U000181,P000035,轻盈家居日用套装,C04,家居日用,1,116.00,2026-03-30 22:27:00,offline
O000975,U000181,P000147,云感数码配件便携装,C05,数码配件,1,281.00,2026-03-30 22:27:00,offline
O000976,U000576,P000040,原野数码配件套装,C05,数码配件,1,162.00,2026-03-30 09:17:00,offline
O000976,U000576,P000013,悦活食品饮料升级版,C02,食品饮料,4,91.00,2026-03-30 09:17:00,offline
O000977,U000877,P000103,悦活美妆个护升级版,C01,美妆个护,1,76.00,2026-03-30 11:45:00,wechat
O000977,U000877,P000036,轻氧食品饮料旗舰款,C02,食品饮料,1,73.00,2026-03-30 11:45:00,wechat
O000978,U000125,P000074,臻选美妆个护日常款,C01,美妆个护,1,71.00,2026-03-30 23:13:00,jd
O000979,U000143,P000037,悦活运动户外便携装,C07,运动户外,3,152.00,2026-03-30 19:35:00,taobao
O000979,U000143,P000144,轻氧美妆个护日常款,C01,美妆个护,1,118.00,2026-03-30 19:35:00,taobao
O000980,U000746,P000164,臻选食品饮料日常款,C02,食品饮料,1,73.00,2026-03-31 16:11:00,douyin
O000980,U000746,P000019,悦活家居日用日常款,C04,家居日用,1,71.00,2026-03-31 16:11:00,douyin
O000980,U000746,P000102,轻氧母婴用品便携装,C06,母婴用品,1,104.00,2026-03-31 16:11:00,douyin
O000980,U000746,P000111,云感宠物用品旗舰款,C08,宠物用品,1,117.00,2026-03-31 16:11:00,douyin
O000981,U000270,P000106,原野母婴用品旗舰款,C06,母婴用品,1,102.00,2026-03-31 23:07:00,search
O000981,U000270,P000102,轻氧母婴用品便携装,C06,母婴用品,1,104.00,2026-03-31 23:07:00,search
O000981,U000270,P000024,轻氧食品饮料日常款,C02,食品饮料,1,55.00,2026-03-31 23:07:00,search
O000982,U000198,P000159,云感旅行用品日常款,C10,旅行用品,1,514.00,2026-03-31 16:04:00,douyin
O000982,U000198,P000160,原野旅行用品套装,C10,旅行用品,1,231.00,2026-03-31 16:04:00,douyin
O000982,U000198,P000070,原野宠物用品套装,C08,宠物用品,1,147.00,2026-03-31 16:04:00,douyin
O000982,U000198,P000149,轻盈家居日用日常款,C04,家居日用,1,110.00,2026-03-31 16:04:00,douyin
O000983,U000366,P000044,臻选食品饮料日常款,C02,食品饮料,1,28.00,2026-03-31 22:33:00,taobao
O000983,U000366,P000044,臻选食品饮料日常款,C02,食品饮料,1,28.00,2026-03-31 22:33:00,taobao
O000984,U000656,P000022,原野母婴用品便携装,C06,母婴用品,1,190.00,2026-03-31 20:25:00,search
O000985,U000596,P000025,悦活宠物用品套装,C08,宠物用品,1,105.00,2026-03-31 22:34:00,offline
O000985,U000596,P000004,原野旅行用品日常款,C10,旅行用品,1,271.00,2026-03-31 22:34:00,offline
O000986,U000266,P000003,云感生鲜升级版,C09,生鲜,1,73.00,2026-03-31 11:55:00,search
O000986,U000266,P000036,轻氧食品饮料旗舰款,C02,食品饮料,1,73.00,2026-03-31 11:55:00,search
O000987,U000844,P000066,轻氧母婴用品旗舰款,C06,母婴用品,2,76.00,2026-03-31 20:53:00,douyin
O000987,U000844,P000048,轻氧宠物用品升级版,C08,宠物用品,1,142.00,2026-03-31 20:53:00,douyin
O000987,U000844,P000086,臻选数码配件旗舰款,C05,数码配件,4,150.00,2026-03-31 20:53:00,douyin
O000988,U000339,P000118,原野美妆个护升级版,C01,美妆个护,1,133.00,2026-03-31 13:34:00,offline
O000988,U000339,P000048,轻氧宠物用品升级版,C08,宠物用品,1,142.00,2026-03-31 13:34:00,offline
O000988,U000339,P000090,轻氧旅行用品套装,C10,旅行用品,1,170.00,2026-03-31 13:34:00,offline
O000989,U000093,P000140,臻选食品饮料套装,C02,食品饮料,1,71.00,2026-03-31 21:37:00,jd
O000989,U000093,P000124,原野食品饮料日常款,C02,食品饮料,1,60.00,2026-03-31 21:37:00,jd
O000990,U000632,P000123,云感宠物用品升级版,C08,宠物用品,1,83.00,2026-03-31 14:08:00,taobao
O000990,U000632,P000062,臻选旅行用品便携装,C10,旅行用品,3,226.00,2026-03-31 14:08:00,taobao
O000991,U000292,P000121,悦活运动户外旗舰款,C07,运动户外,1,291.00,2026-04-01 13:00:00,search
O000991,U000292,P000006,轻氧母婴用品旗舰款,C06,母婴用品,1,161.00,2026-04-01 13:00:00,search
O000991,U000292,P000081,云感数码配件旗舰款,C05,数码配件,1,152.00,2026-04-01 13:00:00,search
O000992,U000714,P000156,轻氧母婴用品旗舰款,C06,母婴用品,1,153.00,2026-04-01 23:22:00,douyin
O000992,U000714,P000015,云感母婴用品套装,C06,母婴用品,1,128.00,2026-04-01 23:22:00,douyin
O000993,U000150,P000048,轻氧宠物用品升级版,C08,宠物用品,2,142.00,2026-04-01 19:49:00,search
O000993,U000150,P000116,臻选数码配件旗舰款,C05,数码配件,1,228.00,2026-04-01 19:49:00,search
O000993,U000150,P000053,轻盈服饰升级版,C03,服饰,1,262.00,2026-04-01 19:49:00,search
O000993,U000150,P000087,云感旅行用品便携装,C10,旅行用品,1,609.00,2026-04-01 19:49:00,search
O000994,U000265,P000045,云感食品饮料套装,C02,食品饮料,1,67.00,2026-04-01 17:04:00,taobao
O000994,U000265,P000133,悦活美妆个护升级版,C01,美妆个护,1,47.00,2026-04-01 17:04:00,taobao
O000994,U000265,P000169,悦活生鲜日常款,C09,生鲜,1,42.00,2026-04-01 17:04:00,taobao
O000994,U000265,P000146,臻选生鲜旗舰款,C09,生鲜,1,112.00,2026-04-01 17:04:00,taobao
O000995,U000346,P000155,轻盈生鲜套装,C09,生鲜,1,106.00,2026-04-01 11:50:00,jd
O000995,U000346,P000073,悦活家居日用升级版,C04,家居日用,1,147.00,2026-04-01 11:50:00,jd
O000995,U000346,P000141,云感数码配件旗舰款,C05,数码配件,1,220.00,2026-04-01 11:50:00,jd
O000995,U000346,P000010,原野旅行用品套装,C10,旅行用品,1,302.00,2026-04-01 11:50:00,jd
O000996,U000337,P000060,轻氧数码配件套装,C05,数码配件,1,269.00,2026-04-01 10:31:00,wechat
O000996,U000337,P000126,轻氧旅行用品旗舰款,C10,旅行用品,1,248.00,2026-04-01 10:31:00,wechat
O000996,U000337,P000168,轻氧服饰升级版,C03,服饰,1,368.00,2026-04-01 10:31:00,wechat
O000996,U000337,P000018,轻氧生鲜升级版,C09,生鲜,1,81.00,2026-04-01 10:31:00,wechat
O000997,U000167,P000164,臻选食品饮料日常款,C02,食品饮料,4,73.00,2026-04-01 15:15:00,douyin
O000997,U000167,P000031,悦活运动户外旗舰款,C07,运动户外,2,98.00,2026-04-01 15:15:00,douyin
O000997,U000167,P000080,臻选家居日用套装,C04,家居日用,1,148.00,2026-04-01 15:15:00,douyin
O000997,U000167,P000161,轻盈家居日用旗舰款,C04,家居日用,1,160.00,2026-04-01 15:15:00,douyin
O000998,U000857,P000027,云感宠物用品便携装,C08,宠物用品,4,96.00,2026-04-01 21:22:00,douyin
O000998,U000857,P000140,臻选食品饮料套装,C02,食品饮料,1,71.00,2026-04-01 21:22:00,douyin
O000998,U000857,P000140,臻选食品饮料套装,C02,食品饮料,1,71.00,2026-04-01 21:22:00,douyin
O000999,U000288,P000123,云感宠物用品升级版,C08,宠物用品,1,83.00,2026-04-01 22:13:00,offline
O000999,U000288,P000018,轻氧生鲜升级版,C09,生鲜,1,81.00,2026-04-01 22:13:00,offline
O000999,U000288,P000131,轻盈生鲜旗舰款,C09,生鲜,1,85.00,2026-04-01 22:13:00,offline
O000999,U000288,P000006,轻氧母婴用品旗舰款,C06,母婴用品,1,161.00,2026-04-01 22:13:00,offline
O001000,U000009,P000091,悦活母婴用品旗舰款,C06,母婴用品,1,87.00,2026-04-01 16:47:00,douyin
O001001,U000452,P000016,原野运动户外旗舰款,C07,运动户外,2,164.00,2026-04-01 08:09:00,offline
O001002,U000504,P000145,悦活宠物用品套装,C08,宠物用品,1,42.00,2026-04-02 10:52:00,taobao
O001002,U000504,P000091,悦活母婴用品旗舰款,C06,母婴用品,4,87.00,2026-04-02 10:52:00,taobao
O001002,U000504,P000100,原野运动户外套装,C07,运动户外,1,235.00,2026-04-02 10:52:00,taobao
O001003,U000095,P000120,轻氧宠物用品套装,C08,宠物用品,2,58.00,2026-04-02 22:28:00,jd
O001003,U000095,P000102,轻氧母婴用品便携装,C06,母婴用品,1,104.00,2026-04-02 22:28:00,jd
O001003,U000095,P000136,原野运动户外旗舰款,C07,运动户外,1,169.00,2026-04-02 22:28:00,jd
O001003,U000095,P000140,臻选食品饮料套装,C02,食品饮料,4,71.00,2026-04-02 22:28:00,jd
O001004,U000037,P000031,悦活运动户外旗舰款,C07,运动户外,1,98.00,2026-04-02 08:44:00,wechat
O001004,U000037,P000149,轻盈家居日用日常款,C04,家居日用,1,110.00,2026-04-02 08:44:00,wechat
O001004,U000037,P000044,臻选食品饮料日常款,C02,食品饮料,1,28.00,2026-04-02 08:44:00,wechat
O001004,U000037,P000075,云感母婴用品套装,C06,母婴用品,1,82.00,2026-04-02 08:44:00,wechat
O001005,U000870,P000116,臻选数码配件旗舰款,C05,数码配件,1,228.00,2026-04-02 20:32:00,jd
O001005,U000870,P000168,轻氧服饰升级版,C03,服饰,1,368.00,2026-04-02 20:32:00,jd
O001005,U000870,P000154,原野生鲜日常款,C09,生鲜,1,103.00,2026-04-02 20:32:00,jd
O001005,U000870,P000116,臻选数码配件旗舰款,C05,数码配件,1,228.00,2026-04-02 20:32:00,jd
